1750299303976|MAIN|L#HPG|27150|1900|62800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303976|MAIN|L#HPG|27150|100|63000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303977|MAIN|L#HPG|27150|2300|65400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303977|MAIN|L#HPG|27150|14900|80600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303978|MAIN|L#HPG|27150|3500|87700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303979|MAIN|L#HPG|27150|100|1100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303980|MAIN|L#HPG|27150|200|1300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303980|MAIN|L#HPG|27150|800|2100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303980|MAIN|L#HPG|27150|100|3600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303981|MAIN|L#HPG|27150|100|3700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303982|MAIN|L#HPG|27150|300|65700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303983|MAIN|L#HPG|27150|200|88200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303983|MAIN|L#HPG|27150|200|88500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303984|MAIN|L#HPG|27150|300|88000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303985|MAIN|L#HPG|27150|1000|89500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303986|MAIN|L#HPG|27150|300|93200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303987|MAIN|L#HPG|27150|1500|97100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303988|MAIN|L#HPG|27150|600|98400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303988|MAIN|L#HPG|27150|100|98500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303989|MAIN|L#HPG|27150|100|98900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303990|MAIN|L#HPG|27150|1000|90900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303990|MAIN|L#HPG|27150|200|91500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303991|MAIN|L#HPG|27150|1000|94200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303991|MAIN|L#HPG|27150|1000|95200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303991|MAIN|L#HPG|27150|400|95600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303992|MAIN|L#HPG|27150|600|97700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303992|MAIN|L#HPG|27150|100|98700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303993|MAIN|L#HPG|27150|100|98800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303994|MAIN|L#HPG|27150|700|101800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303995|MAIN|L#HPG|27150|3200|105000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303995|MAIN|L#HPG|27150|500|105500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303995|MAIN|L#HPG|27150|500|107000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303995|MAIN|L#HPG|27150|10000|117000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303996|MAIN|L#HPG|27150|100|117100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303996|MAIN|L#HPG|27150|100|117400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303997|MAIN|L#HPG|27150|800|119200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303998|MAIN|L#HPG|27150|900|120100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303998|MAIN|L#HPG|27150|1000|121100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303999|MAIN|L#HPG|27150|400|121500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303999|MAIN|L#HPG|27150|100|121600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299303999|MAIN|L#HPG|27150|300|117700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304000|MAIN|L#HPG|27150|100|121800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304001|MAIN|L#HPG|27150|1500|125200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304001|MAIN|L#HPG|27150|100|5200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304002|MAIN|L#HPG|27150|100|5400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304002|MAIN|L#HPG|27150|1500|6900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304002|MAIN|L#HPG|27150|200|9300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304003|MAIN|L#HPG|27150|100|21600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304003|MAIN|L#HPG|27150|300|129100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304004|MAIN|L#HPG|27150|200|129400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304005|MAIN|L#HPG|27150|200|122400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304005|MAIN|L#HPG|27150|100|122500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304006|MAIN|L#HPG|27150|1000|123500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304006|MAIN|L#HPG|27150|200|123700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304006|MAIN|L#HPG|27150|500|125800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304007|MAIN|L#HPG|27150|400|126300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304007|MAIN|L#HPG|27150|2200|128500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304008|MAIN|L#HPG|27150|100|128800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304008|MAIN|L#HPG|27150|100|129200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304008|MAIN|L#HPG|27150|100|129600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304009|MAIN|L#HPG|27150|100|129800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304010|MAIN|L#HPG|27150|100|129900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304010|MAIN|L#HPG|27150|100|131000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304011|MAIN|L#HPG|27150|3000|134000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304011|MAIN|L#HPG|27150|500|136500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304012|MAIN|L#HPG|27150|100|136800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304012|MAIN|L#HPG|27150|100|24100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304013|MAIN|L#HPG|27150|500|28200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304013|MAIN|L#HPG|27150|500|28700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304014|MAIN|L#HPG|27150|100|36000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304014|MAIN|L#HPG|27150|300|36300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304015|MAIN|L#HPG|27150|100|57200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304015|MAIN|L#HPG|27150|2000|59700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304016|MAIN|L#HPG|27150|400|137400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304018|MAIN|L#HPG|27150|2100|142200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304018|MAIN|L#HPG|27150|500|142700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304019|MAIN|L#HPG|27150|600|143600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304020|MAIN|L#HPG|27150|500|154100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304020|MAIN|L#HPG|27150|1000|60800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304020|MAIN|L#HPG|27150|100|60900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304020|MAIN|L#HPG|27150|100|62900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304021|MAIN|L#HPG|27150|100|63100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304021|MAIN|L#HPG|27150|100|80700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304022|MAIN|L#HPG|27150|1000|81700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304022|MAIN|L#HPG|27150|2000|83700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304022|MAIN|L#HPG|27150|500|84200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304023|MAIN|L#HPG|27150|100|88300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304023|MAIN|L#HPG|27150|300|89800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304024|MAIN|L#HPG|27150|100|89900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304024|MAIN|L#HPG|27150|300|91200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304024|MAIN|L#HPG|27150|100|91300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304025|MAIN|L#HPG|27150|1400|92900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304026|MAIN|L#HPG|27150|100|97800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304026|MAIN|L#HPG|27150|100|98600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304027|MAIN|L#HPG|27150|2200|101100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304027|MAIN|L#HPG|27150|1000|106500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304028|MAIN|L#HPG|27150|200|117300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304029|MAIN|L#HPG|27150|700|118400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304030|MAIN|L#HPG|27150|100|121700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304030|MAIN|L#HPG|27150|400|122200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304031|MAIN|L#HPG|27150|2000|136000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304031|MAIN|L#HPG|27150|200|137000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304032|MAIN|L#HPG|27150|100|137500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304032|MAIN|L#HPG|27150|200|139900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304033|MAIN|L#HPG|27150|200|143000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304033|MAIN|L#HPG|27150|10000|153600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304034|MAIN|L#HPG|27150|100|125300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304035|MAIN|L#HPG|27150|100|125900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304036|MAIN|L#HPG|27150|200|128700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304036|MAIN|L#HPG|27150|100|129500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304036|MAIN|L#HPG|27150|100|129700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304037|MAIN|L#HPG|27150|1000|130900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304037|MAIN|L#HPG|27150|100|136600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304038|MAIN|L#HPG|27150|100|136700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304039|MAIN|L#HPG|27150|200|137700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304039|MAIN|L#HPG|27150|100|137800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304039|MAIN|L#HPG|27150|1900|139700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304040|MAIN|L#HPG|27150|100|140000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304040|MAIN|L#HPG|27150|100|140100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304041|MAIN|L#HPG|27150|100|142800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304863|MAIN|L#HPG|27150|3000|157100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304863|MAIN|L#HPG|27150|100|157200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304863|MAIN|L#HPG|27150|400|157700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304864|MAIN|L#HPG|27150|1000|159000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304864|MAIN|L#HPG|27150|100|159100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304878|MAIN|L#HPG|27150|100|157300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304879|MAIN|L#HPG|27150|300|159400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304879|MAIN|L#HPG|27150|500|161500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304880|MAIN|L#HPG|27150|100|163900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304880|MAIN|L#HPG|27150|1000|165800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304881|MAIN|L#HPG|27150|400|167500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304881|MAIN|L#HPG|27150|1000|168600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304881|MAIN|L#HPG|27150|100|168900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304882|MAIN|L#HPG|27150|3000|173000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304882|MAIN|L#HPG|27150|200|173200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304882|MAIN|L#HPG|27150|200|173400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304895|MAIN|L#HPG|27150|300|158000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304897|MAIN|L#HPG|27150|100|174000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304898|MAIN|L#HPG|27150|100|174300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304899|MAIN|L#HPG|27150|100|177400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304900|MAIN|L#HPG|27150|100|177700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304900|MAIN|L#HPG|27150|300|180800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304900|MAIN|L#HPG|27150|800|181600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304901|MAIN|L#HPG|27150|200|181800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304901|MAIN|L#HPG|27150|100|182400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304901|MAIN|L#HPG|27150|200|183500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304902|MAIN|L#HPG|27150|1000|185500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304907|MAIN|L#HPG|27150|2000|214300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304908|MAIN|L#HPG|27150|100|215500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304908|MAIN|L#HPG|27150|200|159600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304908|MAIN|L#HPG|27150|1400|161000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304908|MAIN|L#HPG|27150|500|217900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304909|MAIN|L#HPG|27150|100|230700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304910|MAIN|L#HPG|27150|500|231900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304910|MAIN|L#HPG|27150|300|232600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304910|MAIN|L#HPG|27150|500|233100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304911|MAIN|L#HPG|27150|2000|248700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304911|MAIN|L#HPG|27150|5000|253700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304937|MAIN|L#HPG|27150|100|254100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304938|MAIN|L#HPG|27150|500|259700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304939|MAIN|L#HPG|27150|1000|162500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304940|MAIN|L#HPG|27150|2000|281500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304940|MAIN|L#HPG|27150|1000|283000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304953|MAIN|L#HPG|27150|200|162800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304954|MAIN|L#HPG|27150|800|163800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304956|MAIN|L#HPG|27150|1000|166900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304956|MAIN|L#HPG|27150|100|162600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304957|MAIN|L#HPG|27150|200|167100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304957|MAIN|L#HPG|27150|100|167600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304962|MAIN|L#HPG|27150|200|163000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304963|MAIN|L#HPG|27150|900|164800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304963|MAIN|L#HPG|27150|100|165900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304964|MAIN|L#HPG|27150|200|168800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304967|MAIN|L#HPG|27150|100|174100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304971|MAIN|L#HPG|27150|300|174700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304972|MAIN|L#HPG|27150|100|177500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304972|MAIN|L#HPG|27150|100|177600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304974|MAIN|L#HPG|27150|1800|179500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304974|MAIN|L#HPG|27150|1000|180500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304975|MAIN|L#HPG|27150|20000|205500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304976|MAIN|L#HPG|27150|1700|207200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304976|MAIN|L#HPG|27150|100|207300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304982|MAIN|L#HPG|27150|1100|170000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304982|MAIN|L#HPG|27150|200|173600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304982|MAIN|L#HPG|27150|200|173800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304983|MAIN|L#HPG|27150|100|173900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304985|MAIN|L#HPG|27150|1900|217400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304988|MAIN|L#HPG|27150|2500|221400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304988|MAIN|L#HPG|27150|4800|226200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304989|MAIN|L#HPG|27150|1900|228100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304989|MAIN|L#HPG|27150|500|229900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304990|MAIN|L#HPG|27150|100|174200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304990|MAIN|L#HPG|27150|100|174400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304990|MAIN|L#HPG|27150|700|230600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304991|MAIN|L#HPG|27150|100|230900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304991|MAIN|L#HPG|27150|400|232300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304992|MAIN|L#HPG|27150|100|244700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304992|MAIN|L#HPG|27150|2000|246700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304993|MAIN|L#HPG|27150|800|254900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299304993|MAIN|L#HPG|27150|3600|259200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305012|MAIN|L#HPG|27150|100|279500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305015|MAIN|L#HPG|27150|100|174800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305015|MAIN|L#HPG|27150|500|175300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305016|MAIN|L#HPG|27150|100|281600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305016|MAIN|L#HPG|27150|400|282000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305018|MAIN|L#HPG|27150|1400|176700|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305018|MAIN|L#HPG|27150|500|177200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305018|MAIN|L#HPG|27150|100|177300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305021|MAIN|L#HPG|27150|500|182300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305021|MAIN|L#HPG|27150|900|183300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305021|MAIN|L#HPG|27150|1000|184500|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305023|MAIN|L#HPG|27150|800|208100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305023|MAIN|L#HPG|27150|1000|209100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305024|MAIN|L#HPG|27150|3000|212100|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305024|MAIN|L#HPG|27150|100|212200|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305024|MAIN|L#HPG|27150|100|212300|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305026|MAIN|L#HPG|27150|1100|215400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305026|MAIN|L#HPG|27150|1000|218900|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305026|MAIN|L#HPG|27150|300|228400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305030|MAIN|L#HPG|27150|1000|229400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305031|MAIN|L#HPG|27150|500|231400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305031|MAIN|L#HPG|27150|100|230800|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305035|MAIN|L#HPG|27150|11500|244600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305036|MAIN|L#HPG|27150|300|254000|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305060|MAIN|L#HPG|27150|500|255400|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
1750299305060|MAIN|L#HPG|27150|200|255600|09:15:00|27150|sd|0|0|R|MAIN|1750299300009
